 ,employment_rate_any_industry,employment_rate_ed_any_ind,employment_rate_noed_any_ind,employment_rate_1,employment_rate_1_ed,employment_rate_1_noed,employment_rate_2,employment_rate_2_ed,employment_rate_2_noed,employment_rate_3,employment_rate_3_ed,employment_rate_3_noed,employment_rate_4,employment_rate_4_ed,employment_rate_4_noed,employment_rate_5,employment_rate_5_ed,employment_rate_5_noed,employment_rate_6,employment_rate_6_ed,employment_rate_6_noed,share_employed_industy_1,share_employed_industy_1_ed,share_employed_industy_1_noed,share_employed_industy_2,share_employed_industy_2_ed,share_employed_industy_2_noed,share_employed_industy_3,share_employed_industy_3_ed,share_employed_industy_3_noed,share_employed_industy_4,share_employed_industy_4_ed,share_employed_industy_4_noed,share_employed_industy_5,share_employed_industy_5_ed,share_employed_industy_5_noed,share_employed_industy_6,share_employed_industy_6_ed,share_employed_industy_6_noed,hrlwage_ed_any_industry,hrlwage_ed_industry_1,hrlwage_ed_industry_2,hrlwage_ed_industry_3,hrlwage_ed_industry_4,hrlwage_ed_industry_5,hrlwage_ed_industry_6,hrlwage_noed_any_industry,hrlwage_noed_industry_1,hrlwage_noed_industry_2,hrlwage_noed_industry_3,hrlwage_noed_industry_4,hrlwage_noed_industry_5,hrlwage_noed_industry_6,uhat_education_unskilled,uhat_education_skilled,employment_ratio,employment_ratio_industry_1,employment_ratio_industry_2,employment_ratio_industry_3,employment_ratio_industry_4,employment_ratio_industry_5,employment_ratio_industry_6
2010M10,0.920288086,0.93753314,0.890164852,0.918135107,0.924007237,0.911272228,0.948581517,0.962335765,0.897409379,0.9177441,0.954831839,0.885597527,0.901618481,0.908334434,0.894447207,0.89255327,0.919228256,0.83461827,0.932519972,0.943718016,0.903545558,0.131697729,0.110249899,0.17115587,0.284592152,0.351245344,0.16196841,0.085617065,0.063841365,0.12567842,0.251398414,0.201878607,0.342501312,0.135156378,0.147118837,0.113148697,0.111538291,0.125665918,0.085547306,23.92777252,26.5873127,23.97430038,21.9348259,18.20885658,28.72391319,26.25261688,14.0768404,15.65166569,13.42569065,16.91926003,11.95419025,14.4931612,16.23681068,0.296548992,0.272252411,1.839726925,1.185058475,3.989639282,0.934533477,1.084379911,2.39206028,2.702492714
2010M11,0.9195261,0.937981069,0.887852669,0.899472177,0.924260914,0.872392833,0.955154061,0.963025928,0.925161779,0.920564592,0.929853976,0.913628101,0.895758331,0.915853739,0.875688732,0.9061566,0.923362374,0.86981225,0.92554462,0.937497079,0.88728261,0.126211792,0.105051912,0.164577976,0.288903028,0.357977957,0.163659364,0.081876844,0.054854382,0.130872801,0.255037487,0.202156797,0.350918531,0.136432722,0.146393612,0.118372068,0.111538105,0.133565336,0.071599275,23.64637566,26.88640976,23.73364639,25.56554413,17.44345093,27.32166481,25.82226372,14.69187164,16.72688103,13.96050644,16.56144905,12.82850552,15.26676941,16.72444916,0.329342455,0.276500523,1.813156962,1.157357812,3.965983152,0.759971499,1.044521689,2.242375135,3.382365465
2010M12,0.921257138,0.937228978,0.894076526,0.904099822,0.916922748,0.88978982,0.952289522,0.956889391,0.937110424,0.903858662,0.933000684,0.878579915,0.911540687,0.92081219,0.901909113,0.908938587,0.944157124,0.832305908,0.913267314,0.922566652,0.88765502,0.128784761,0.107499398,0.166756049,0.290836602,0.349998385,0.185297072,0.075957976,0.056836646,0.110068798,0.258603156,0.207718402,0.349377245,0.138286248,0.153583258,0.110997669,0.107531242,0.124363922,0.077503167,23.59822655,26.15521049,23.83189583,22.3558445,17.13404655,28.03255844,27.27929306,14.42452526,16.92261505,13.73333359,16.94076157,12.49034882,14.9353714,15.42774391,0.320274919,0.264902532,1.783914685,1.150001764,3.369547129,0.921166837,1.060606837,2.468334913,2.862523317
2011M1,0.91465646,0.937292635,0.87653625,0.904112101,0.945956588,0.861643493,0.954342306,0.963980377,0.920607984,0.890706003,0.918131053,0.869581401,0.893977106,0.916220307,0.871980429,0.885775447,0.912233293,0.824008644,0.928509176,0.929801345,0.924889505,0.128869027,0.105630457,0.170716465,0.295748949,0.361380339,0.177561626,0.080838442,0.056390919,0.124862924,0.245880455,0.194876567,0.337726951,0.13980332,0.156777576,0.109236546,0.1088598,0.124944165,0.079895496,23.9168644,28.43024063,24.00820541,23.19573021,17.92246437,27.54024506,25.15017509,14.85453033,15.94143105,13.78637695,17.68459129,13.12319279,15.57317066,17.55698395,0.339029998,0.275350779,1.800774336,1.114225388,3.665005922,0.81327039,1.039090037,2.584492445,2.816131592
2011M2,0.917966187,0.939560056,0.879873514,0.902041912,0.926942229,0.873647034,0.954130173,0.964071751,0.919130743,0.913215578,0.926356375,0.902386248,0.889729679,0.911752522,0.866596162,0.90479362,0.935933292,0.829946578,0.931502461,0.94109422,0.903544009,0.127538726,0.10689491,0.166425765,0.287946373,0.346871465,0.176948294,0.074071765,0.051966913,0.115710996,0.2562612,0.205950052,0.351033032,0.131936118,0.147543326,0.102536604,0.122245833,0.140773341,0.087345302,23.56083298,27.6223011,23.14619255,21.23545265,16.99345398,28.22072411,27.28459549,14.78159523,16.64587975,13.77805996,16.75790215,13.00711536,14.94874191,17.6897068,0.338985711,0.272378057,1.883714676,1.209905863,3.692642927,0.845994294,1.105169773,2.710539818,3.035959482
2011M3,0.920521438,0.942087829,0.884422004,0.907312274,0.924998879,0.889159739,0.950071931,0.9592067,0.919177771,0.906533778,0.928286731,0.890973687,0.907181323,0.935734332,0.878968954,0.89996171,0.92871058,0.83143574,0.929247499,0.942800462,0.890048742,0.124958016,0.100713775,0.168185875,0.285707563,0.347488165,0.175551772,0.076953925,0.051291,0.122711316,0.256362915,0.205130354,0.347711384,0.140037805,0.158897385,0.106410891,0.115979776,0.136479318,0.079428762,23.86429214,27.39563942,23.76466751,22.93369865,17.64119339,27.6721859,26.74136543,14.35288811,15.99031734,13.56748581,15.71107483,12.51105118,14.87559128,17.85578537,0.315213382,0.271777958,1.783015609,1.067712903,3.52931118,0.745266676,1.051879883,2.662476778,3.063685656
2011M4,0.924681425,0.94480741,0.889942825,0.903724194,0.924598157,0.879567623,0.953856468,0.964697301,0.916399896,0.924653172,0.946138263,0.90706414,0.903264523,0.93601042,0.871793628,0.926989973,0.94413656,0.882898033,0.921508312,0.923781693,0.915568233,0.128039613,0.108622208,0.163621321,0.285998106,0.346740186,0.174690261,0.079657689,0.056713413,0.121702291,0.242409557,0.190285012,0.33792603,0.148366511,0.168173939,0.112070061,0.115528539,0.129465222,0.089990035,23.58244705,26.57585144,23.19358253,23.56806183,17.29473686,27.99485016,25.86165047,14.73472023,16.90983772,14.08602428,16.8327198,12.69708157,15.30119038,16.46193695,0.33802098,0.267379165,1.832465768,1.216506958,3.637235165,0.853931308,1.031855345,2.749824524,2.636298418
2011M5,0.922594905,0.938895822,0.895160079,0.899753273,0.925152957,0.875698626,0.94855231,0.957734287,0.917086124,0.92302388,0.940605164,0.908421874,0.914043844,0.926612377,0.901183009,0.893984437,0.913620114,0.848518968,0.939692497,0.948861718,0.915692568,0.129598975,0.101534836,0.179139093,0.289043605,0.353898466,0.174558878,0.075089,0.054385222,0.111636259,0.250692487,0.201341599,0.337808907,0.138640478,0.155005515,0.109752193,0.116935439,0.133834362,0.087104678,24.1843071,28.58443451,24.02814102,25.44029808,17.52251625,28.26843262,26.49751663,14.75638103,16.9206295,13.90288734,15.91182613,12.99982452,15.6678524,16.65068626,0.340419173,0.288671345,1.765245676,1.000529408,3.578836918,0.859965026,1.052125573,2.493096352,2.712260008
2011M6,0.919201553,0.937756896,0.888250411,0.905162573,0.925362647,0.885846913,0.944324553,0.954127312,0.911512315,0.933486104,0.956853569,0.914558113,0.899179101,0.91852206,0.880085289,0.916444004,0.937008023,0.861907244,0.913957059,0.92816782,0.876515388,0.125752792,0.09852533,0.173700809,0.276672006,0.337465584,0.169613525,0.084622204,0.060861036,0.126465991,0.251984775,0.200479165,0.342687011,0.147807941,0.172062367,0.105095528,0.113160267,0.130606517,0.082437135,23.83303261,26.90970802,24.40326309,21.87717438,17.6541729,26.90135765,26.51982117,15.009202,17.05111504,13.87351608,17.32317162,13.31357098,14.43659496,17.44082642,0.349590361,0.278815717,1.761016011,0.998870969,3.50374341,0.847478867,1.030231714,2.88313508,2.790007114
2011M7,0.91959548,0.933603108,0.895639122,0.910523474,0.92580986,0.891255617,0.940791011,0.948581398,0.914361894,0.930984914,0.923074186,0.937929928,0.903450727,0.914055705,0.893428922,0.907452404,0.932404935,0.840538085,0.924787283,0.940257132,0.884185731,0.128831953,0.114017807,0.155241475,0.269550949,0.327655703,0.165966243,0.084414817,0.06107723,0.126019269,0.261110455,0.2003517,0.369426459,0.136537373,0.159506574,0.095589675,0.11955446,0.137390971,0.087756909,24.04963303,27.31625366,24.84916496,22.7959671,17.29043961,27.9417572,25.36699867,14.55748844,16.9194603,14.26622581,16.99741364,12.52725124,14.87079716,15.89485741,0.321239889,0.294509321,1.782722592,1.309328794,3.519506454,0.864024699,0.966827095,2.974756002,2.791005135
2011M8,0.917572677,0.932210207,0.892844319,0.905064523,0.911049962,0.898372114,0.931585252,0.941662252,0.897234261,0.925755441,0.926136374,0.925441146,0.905157685,0.919505537,0.890575707,0.909811616,0.936450303,0.851411521,0.929040253,0.942789912,0.890773118,0.125453472,0.10445562,0.162491024,0.275041938,0.336825639,0.166063294,0.090145536,0.063883357,0.136468694,0.250987917,0.201373756,0.338501006,0.141169026,0.156358033,0.114377551,0.117202111,0.137103587,0.082098432,24.41931915,28.13619614,24.99251366,23.05993652,16.54169464,29.0603466,26.98485947,14.84448814,17.34831238,14.0109024,17.33071709,12.92930603,14.39551926,15.89969063,0.344718456,0.28693983,1.763873577,1.133887291,3.57765913,0.825699747,1.049325705,2.411275625,2.94565177
2011M9,0.923472762,0.941977978,0.891303897,0.907251716,0.929834962,0.879605412,0.950495422,0.95863843,0.923114717,0.925176442,0.948079467,0.905943453,0.900986612,0.912746906,0.889229238,0.914080083,0.936769664,0.863292336,0.933742464,0.955253243,0.872690916,0.125846431,0.109629937,0.15563947,0.293729424,0.352623761,0.185528398,0.081465535,0.058846481,0.123021401,0.241839394,0.189150721,0.338639349,0.143036619,0.156471178,0.118354544,0.11408259,0.133277923,0.078816831,24.52059174,28.53464127,24.5082283,23.43267441,17.93843842,28.70885277,26.3131237,14.96457291,17.16987038,14.37807274,17.62601662,12.59629917,14.67424297,18.48652267,0.343266398,0.298114538,1.837206006,1.294098377,3.491877794,0.878815413,1.026191592,2.42888689,3.106684208
2011M10,0.925564229,0.942525566,0.895655572,0.923760116,0.931573689,0.91484648,0.94622767,0.96064955,0.892944098,0.914888144,0.935561001,0.896261513,0.910458326,0.930352092,0.890695512,0.899708211,0.916648149,0.859370351,0.952738106,0.957874537,0.937488794,0.126050949,0.104243122,0.166518092,0.280454487,0.344836026,0.160986617,0.081684031,0.06092554,0.120203972,0.253837496,0.198924005,0.355736226,0.140960336,0.155645192,0.113710776,0.117012687,0.135426104,0.08284431,24.14711571,27.9704895,24.78233147,23.27450943,17.62304688,27.44556618,25.8470211,14.69521236,16.5270977,14.51289463,16.63434792,12.45869923,14.72648048,18.323246,0.336970031,0.285321385,1.855623484,1.161651492,3.974776506,0.940525234,1.037645459,2.53994298,3.033399343
2011M11,0.927416205,0.94181335,0.902081668,0.930130839,0.940444469,0.918735802,0.94942975,0.957408488,0.921543419,0.913034856,0.928562164,0.899613202,0.913287401,0.935697019,0.890014827,0.906308115,0.92648536,0.857746243,0.939784408,0.936836302,0.948751032,0.126749367,0.103884578,0.16875647,0.284499109,0.344483733,0.17429553,0.080744334,0.05879524,0.121069148,0.254365355,0.205029622,0.345004797,0.13984552,0.155968234,0.110224932,0.113796324,0.131838575,0.080649137,24.23262405,27.57161331,23.83636665,25.44194603,18.12370682,27.8882103,27.40307617,14.54251862,15.60748005,14.10243416,17.32119942,12.66274738,15.56498909,16.39919281,0.330877155,0.286633432,1.837196946,1.130957723,3.631099939,0.892204463,1.091810346,2.599632978,3.003298521
2011M12,0.927855134,0.948997319,0.891735017,0.918057799,0.947075903,0.888257563,0.952465892,0.957319558,0.935091019,0.93597585,0.95724082,0.915949047,0.916004121,0.935241342,0.896505833,0.898345292,0.94711411,0.79339993,0.938116133,0.94935292,0.907162011,0.131047785,0.106166109,0.17628634,0.282735288,0.344296783,0.170807451,0.075546421,0.058083475,0.107296638,0.258137375,0.20563589,0.353592783,0.136683971,0.152496785,0.107933946,0.11584916,0.133320972,0.084082842,24.70189667,28.37598038,24.58956909,23.92173958,18.06547356,30.12127495,26.72202492,15.01459408,16.86778259,13.83044624,19.08029556,12.6199522,15.70055294,18.14518929,0.345835984,0.299043298,1.818147302,1.094955087,3.664841652,0.984227598,1.057364225,2.568808317,2.882837296
2012M1,0.92602855,0.942691922,0.897198439,0.92181313,0.942318201,0.899012446,0.951322079,0.95498234,0.938209534,0.925825,0.945201635,0.911295772,0.896652997,0.916494787,0.877052605,0.918603897,0.938962221,0.866868138,0.943062305,0.953734219,0.913607061,0.131366402,0.109596826,0.170940906,0.293806076,0.357408911,0.178183645,0.077829376,0.052779339,0.123367377,0.247124925,0.194573283,0.342657596,0.13811101,0.157034889,0.103709653,0.111762218,0.128606766,0.081140824,24.75387383,28.27693367,24.0929985,23.35264969,18.43786049,29.63692856,28.12949753,14.95267105,16.53227425,14.16349792,17.36094475,12.9245472,15.73411655,17.71639061,0.350334734,0.295981675,1.817881584,1.165514231,3.6463902,0.777730644,1.032258511,2.752596617,2.881309986
2012M2,0.920840383,0.942583203,0.881801724,0.908509254,0.927683353,0.888076246,0.953920782,0.964688301,0.914639652,0.902945101,0.937321603,0.870691001,0.901710689,0.927586079,0.875296235,0.907670736,0.930055737,0.851302862,0.927772164,0.938850641,0.891494632,0.125770837,0.100774616,0.173744395,0.284538954,0.34351781,0.171344846,0.081872068,0.062577046,0.118903719,0.247810617,0.195872009,0.347492933,0.146628708,0.16357094,0.114112616,0.1133788,0.133687586,0.074401505,23.83660889,28.12302399,23.74793816,21.97690582,17.55412674,27.60656929,26.2608757,14.9353447,16.82289314,13.90650368,16.3999176,13.23145294,15.54744625,17.72449493,0.336613268,0.279232919,1.919232845,1.113186717,3.847741604,1.01006031,1.081817746,2.751060486,3.448554039
2012M3,0.926164865,0.941964149,0.897500515,0.913132906,0.937608182,0.887370825,0.955938697,0.961837411,0.933227599,0.933070183,0.939632833,0.927059114,0.907926798,0.919825017,0.895255268,0.902337968,0.923908234,0.848830879,0.936567366,0.952221751,0.889253616,0.127852961,0.102676079,0.175793856,0.284594804,0.346688241,0.166358739,0.076748773,0.056353386,0.115584925,0.25366044,0.202140555,0.351762742,0.143099099,0.159263194,0.112320021,0.114043921,0.132878542,0.078179725,24.44085121,28.71157646,23.76104164,23.30805206,18.30589485,29.00235939,27.85526466,14.71153831,16.77609253,13.62412834,16.61484146,12.70097923,15.04632473,18.39479446,0.333535224,0.290950716,1.904163599,1.112166524,3.968238354,0.928374231,1.094228148,2.69999218,3.23642087
2012M4,0.930536032,0.945223987,0.903593063,0.934101105,0.940716922,0.926460981,0.957874119,0.963414073,0.938060224,0.910159886,0.93971622,0.884305894,0.917451859,0.930571198,0.903379619,0.911448598,0.93328172,0.857044697,0.927517533,0.941878796,0.881480813,0.124812871,0.102469817,0.167686462,0.287864178,0.344180882,0.179799318,0.077295318,0.056641951,0.116926596,0.248726994,0.198603928,0.344907045,0.144965366,0.161130399,0.113946661,0.116335265,0.136973038,0.076733917,24.33672523,27.55762291,23.49850082,25.60674095,19.02317238,28.41377068,26.62500763,14.99618053,16.75626564,14.53696823,17.74863434,12.7930975,16.04031754,17.30508423,0.35123086,0.290618509,1.918877482,1.172587276,3.673211336,0.929548681,1.104925513,2.713458061,3.425271034
2012M5,0.932885945,0.944838345,0.912229896,0.923099637,0.930922985,0.914146841,0.951697171,0.956810534,0.934180379,0.937256217,0.961023092,0.918036163,0.912216067,0.924069047,0.899935126,0.928358436,0.945162416,0.887035072,0.947446525,0.950365245,0.939562738,0.131098837,0.109972462,0.168914258,0.279730469,0.339302719,0.173098356,0.085939601,0.061410245,0.12984623,0.24595581,0.197615519,0.332483143,0.144270226,0.162755892,0.11118158,0.113005057,0.12894316,0.084476434,24.8380394,29.24626923,25.02709389,23.08445358,18.17663765,28.54722214,27.03398514,14.96554852,17.59648705,13.86270237,16.69926834,12.71479416,16.0869236,16.96479797,0.346921176,0.298091322,1.789963126,1.165364385,3.50863719,0.846555769,1.063887,2.620281458,2.732164383
2012M6,0.926978707,0.939990699,0.903485417,0.937405229,0.948735952,0.924867451,0.939094603,0.946339965,0.91379559,0.916927516,0.942803442,0.895697176,0.919897556,0.935664475,0.90278852,0.916767061,0.927867949,0.887470484,0.922926962,0.938275874,0.874814034,0.126375809,0.102951966,0.170376629,0.27686131,0.332342595,0.172641799,0.08105512,0.057557624,0.125194296,0.253263265,0.205427289,0.34312135,0.146310061,0.164559349,0.112029441,0.116134435,0.13716118,0.076636478,24.85055923,28.63559532,24.95623589,22.95589256,17.75331306,30.87265587,26.49530602,15.14144802,17.43097496,14.03452206,18.00270653,12.91186047,15.95951939,16.94016647,0.360431939,0.297179461,1.878462911,1.135082126,3.616118908,0.863616526,1.124638677,2.759262562,3.362004757
2012M7,0.925329626,0.940923929,0.899360001,0.931655049,0.951963007,0.907818556,0.937311292,0.943737626,0.916454256,0.92931062,0.968914628,0.896728337,0.914630711,0.924680948,0.904555976,0.906760871,0.930778861,0.854474008,0.938313127,0.95146066,0.89929074,0.127565712,0.110779352,0.156812429,0.265136719,0.321206927,0.167446151,0.084931456,0.062909096,0.123300813,0.266198754,0.212051615,0.360538781,0.147163019,0.162924364,0.11970219,0.109004341,0.130128652,0.07219965,24.57771111,27.80670166,24.66269302,22.32352448,18.14932251,29.43602753,27.34313965,14.56447029,16.09465408,14.42165089,17.210783,12.56751156,14.82604408,17.19750977,0.318700552,0.298845112,1.742290378,1.230832338,3.342183352,0.888930976,1.024731636,2.371398211,3.140207767
2012M8,0.926215947,0.939285219,0.90297401,0.928534627,0.945647895,0.909947813,0.936603367,0.938278496,0.930307686,0.940183997,0.968500733,0.916850507,0.910137475,0.93065834,0.888513327,0.915628254,0.93012166,0.879997551,0.937617004,0.948015451,0.906897902,0.128916815,0.105307601,0.172591001,0.27610895,0.336572945,0.164257899,0.085471965,0.061277527,0.130228728,0.249602571,0.201747507,0.338128656,0.143522218,0.159661815,0.113665938,0.11637748,0.135432616,0.0811278,24.87641335,26.53553391,25.08543205,27.09354401,18.02965164,29.24807167,27.44530678,14.97257042,16.79742432,14.84034157,16.48698807,13.06258392,15.96853924,15.79523182,0.34905839,0.288344651,1.849878669,1.12871635,3.790497065,0.870437682,1.103746772,2.598447561,3.088138819
2012M9,0.931699097,0.948283851,0.90180099,0.937539816,0.948138177,0.924725294,0.950416803,0.958960772,0.919008076,0.951512754,0.976864934,0.928825498,0.907501698,0.932162642,0.881771326,0.921723843,0.938435793,0.879294813,0.93323946,0.945046723,0.899630427,0.128230423,0.108419374,0.165785685,0.28019917,0.339503318,0.16777797,0.085334457,0.063199602,0.127294883,0.251542181,0.201526061,0.346356332,0.144906595,0.161678612,0.113112345,0.109787166,0.125673026,0.079672791,24.93966103,28.7225647,24.8893795,23.89095688,18.52878761,29.00833321,27.7319622,14.88548374,17.24448586,13.98929501,16.97049141,12.7975235,15.54328251,17.13870621,0.343739092,0.304811388,1.895671606,1.239718199,3.835943222,0.94116658,1.102988958,2.709602833,2.990164995
2012M10,0.934779525,0.946418345,0.913269222,0.935151458,0.957397997,0.911787152,0.951424003,0.959390998,0.921890259,0.960355997,0.970027745,0.950470567,0.920190632,0.923238873,0.916933715,0.918639243,0.935878694,0.872865021,0.928834319,0.942115068,0.885572255,0.129652962,0.103497565,0.179746419,0.286071241,0.345801443,0.171674475,0.08111541,0.063037187,0.115739293,0.251704365,0.198560044,0.35348776,0.144723654,0.163024455,0.109673522,0.106732354,0.126079321,0.06967853,24.24863434,28.00482941,24.38740349,23.26080894,17.22709274,29.5131073,26.16667175,15.12633324,16.17515564,13.93799305,19.33044243,13.58417988,15.59850788,16.51593208,0.353526592,0.291622549,1.915225506,1.102782369,3.857811213,1.04312396,1.075814486,2.846891165,3.465491295
2012M11,0.936369658,0.950458825,0.909489155,0.935025156,0.935882926,0.933951855,0.956298947,0.962890923,0.930841625,0.918173313,0.955510437,0.883860469,0.92296946,0.939345419,0.905446351,0.92453146,0.943215072,0.872231543,0.948166549,0.954308152,0.9286834,0.122798324,0.102575272,0.163119495,0.283976465,0.341035068,0.170211747,0.079825245,0.05973528,0.119881071,0.251255363,0.198480189,0.356479645,0.149455622,0.16868794,0.111109786,0.112688988,0.129486233,0.079198271,24.36469078,28.29246712,23.6154747,24.20733261,18.15533066,28.83538246,27.3622303,14.86433029,16.18263245,14.34900665,18.11323929,12.81160355,14.89479446,17.71638489,0.334683627,0.287350059,1.993822217,1.253785491,3.994808435,0.993497372,1.110117316,3.027040005,3.259825706
2012M12,0.931711495,0.950306535,0.898919582,0.921453476,0.942915738,0.898970902,0.955297768,0.962452292,0.927825332,0.926069617,0.948323369,0.908233166,0.919404447,0.945959687,0.891268551,0.906074822,0.930971384,0.844987214,0.949859083,0.955377042,0.935376048,0.128737882,0.103549339,0.175696686,0.287077129,0.352553666,0.165009752,0.077422313,0.054194216,0.120726272,0.25416398,0.206693426,0.34266299,0.139386177,0.156325489,0.10780634,0.113212518,0.126683876,0.088097952,24.99194717,28.84577179,24.99131393,24.19396973,18.81029892,28.95632744,27.47574997,15.14354706,17.34326172,14.27757549,17.70578003,12.71175957,16.15794182,17.48410988,0.359420568,0.30929935,1.864292383,1.098747253,3.983177185,0.836883783,1.124536276,2.703332901,2.680831671
2013M1,0.925304532,0.943399608,0.892903984,0.930296957,0.946571052,0.912138462,0.950907886,0.957836509,0.924645841,0.928584516,0.955680013,0.905092955,0.908829689,0.920927405,0.89587152,0.900986075,0.936390102,0.820737302,0.922283947,0.941020668,0.868528247,0.132309362,0.108522981,0.177309304,0.286676943,0.349259555,0.168280929,0.078622475,0.057438154,0.118699744,0.249166802,0.199597865,0.342943132,0.141694888,0.156194314,0.114264362,0.111529514,0.128987148,0.078502521,25.01434326,29.0074482,24.57524872,23.61323929,17.39373589,28.38347626,31.60020256,15.08178234,17.04479027,14.27166271,17.99167252,12.77716923,15.63649845,17.8115139,0.35630396,0.297959536,1.891836166,1.157907128,3.926421165,0.915449083,1.101076007,2.586056232,3.108467579
2013M2,0.928145051,0.944672167,0.897212029,0.921378434,0.93379271,0.906981707,0.954654396,0.964486301,0.916219413,0.923248768,0.928495049,0.918508768,0.902128041,0.919035316,0.882753015,0.917050302,0.938816845,0.864310563,0.945285082,0.956335485,0.913120925,0.1317541,0.108085975,0.178395838,0.289227933,0.350759119,0.167971134,0.081180587,0.058416091,0.126041561,0.242213428,0.198633164,0.328095108,0.14167732,0.154765666,0.115884714,0.113946639,0.129339993,0.08361163,25.21022224,28.69195747,25.6906929,24.84178925,17.33333206,29.02970505,28.64437103,14.97875881,17.50643921,13.96219444,16.91995811,12.48672581,14.65815926,18.95970726,0.349445254,0.312318623,1.97065556,1.19397521,4.115143776,0.913333535,1.193061113,2.631838083,3.048434496
2013M3,0.934120476,0.950668693,0.902481258,0.928917527,0.956959128,0.895978034,0.958496332,0.96566999,0.929976821,0.922276676,0.936383247,0.908336759,0.91808188,0.938743532,0.895370185,0.902362406,0.915829062,0.869040847,0.961984873,0.971664131,0.930906951,0.121252306,0.100973904,0.162093684,0.290923834,0.350474447,0.170986876,0.07938797,0.059953008,0.118530639,0.249478266,0.199897125,0.349336356,0.137819618,0.14907825,0.115144335,0.121138014,0.139623255,0.083908096,24.62353516,26.64430428,24.75340271,24.70652008,18.16518593,28.91061211,27.98059273,15.14802551,16.9772625,13.87529755,17.96839905,13.06482315,16.76510239,17.39490509,0.355856061,0.299511194,2.014033794,1.254613042,4.128196239,1.018701792,1.152469635,2.607584715,3.351356745
2013M4,0.940410912,0.957502365,0.908519864,0.938945353,0.954158485,0.920410514,0.959486544,0.969920218,0.92063421,0.947105587,0.980362296,0.917470872,0.922680795,0.937639356,0.905757606,0.931214571,0.952968657,0.87943548,0.941702127,0.954724908,0.900610983,0.127953127,0.107726492,0.167728961,0.28564769,0.343377024,0.172122583,0.081647322,0.060074382,0.124070659,0.2494324,0.20296821,0.340804517,0.14345707,0.155945167,0.118899114,0.111862391,0.129908726,0.076374173,25.06285477,27.93506813,24.53399277,26.3422699,18.83337402,29.30846786,28.71877098,14.72108555,16.51146126,14.05585861,16.50213814,12.98297119,15.03099251,16.88846588,0.345494479,0.312011033,1.9665066,1.263018847,3.923094749,0.952172399,1.171164989,2.579221964,3.344931126
2013M5,0.938880503,0.95141536,0.916184366,0.942205489,0.953095555,0.928763211,0.957904279,0.968877971,0.917549908,0.940812528,0.939585805,0.941920638,0.913881779,0.921735168,0.906079829,0.926479697,0.949136734,0.863914967,0.960133851,0.958885789,0.963849962,0.129680544,0.111011475,0.164783284,0.277559668,0.33810544,0.163717702,0.086502105,0.062806115,0.1310568,0.247006565,0.190185398,0.353845298,0.144410715,0.166373715,0.103114471,0.114840403,0.131517842,0.083482437,24.82998085,28.66902161,24.68536186,22.91467476,17.67928696,29.13183022,28.00829124,15.00624847,16.78720093,14.87473869,16.6126194,12.95397949,15.78363419,17.04217339,0.349639952,0.305259019,1.880263209,1.266698837,3.883069754,0.901075184,1.010607123,3.033777714,2.962157965
2013M6,0.932315588,0.944600821,0.909476101,0.928697824,0.935076118,0.92115432,0.940218151,0.947151482,0.914479971,0.940806389,0.946524918,0.935319245,0.915833294,0.934838891,0.896500587,0.927036047,0.942596555,0.886463463,0.954106927,0.960736692,0.931837201,0.125112161,0.103607818,0.166634843,0.273644835,0.32963115,0.165541023,0.078285605,0.058541309,0.116409808,0.247769296,0.193583637,0.35239622,0.152278587,0.169872537,0.118306473,0.122909509,0.144763529,0.08071164,25.32383156,29.10634422,25.05986023,23.99612617,18.30760384,29.93228722,28.2449646,14.94115639,16.99245262,13.97102547,17.56366158,12.96311474,15.19963646,17.73177147,0.357062191,0.3259947,1.930897117,1.200565577,3.844870806,0.971028566,1.060709715,2.772514343,3.46323657
2013M7,0.930826783,0.940906405,0.912050009,0.92634052,0.943939924,0.902849138,0.942911804,0.948341429,0.923867106,0.940600395,0.939718723,0.941438138,0.920657933,0.929955006,0.910127461,0.915902257,0.937009811,0.867038548,0.943052769,0.942914009,0.943505168,0.127415508,0.112850629,0.155406043,0.273013175,0.324851274,0.173391491,0.083299764,0.06164486,0.124915816,0.254561692,0.207624257,0.344765306,0.147945777,0.160697028,0.123440631,0.113764085,0.132331938,0.078080691,24.75116539,28.6985569,25.08268738,24.09867477,18.25111961,28.69681931,26.42544174,14.96096039,16.63112068,14.54292011,17.49842453,13.04329681,14.75091457,17.72968102,0.355674714,0.304254651,1.921784163,1.395534754,3.600488424,0.948383629,1.157335043,2.501810074,3.257059097
2013M8,0.935850441,0.95002085,0.910321116,0.93438679,0.949887037,0.916413009,0.947185457,0.961771309,0.895841479,0.938102722,0.957541227,0.921104133,0.924313366,0.928976119,0.919228971,0.922218978,0.942807078,0.87295258,0.952992201,0.959330857,0.933163702,0.130406246,0.10904263,0.170573369,0.275973439,0.334297299,0.166314915,0.081687286,0.059587114,0.123239271,0.250751227,0.201377273,0.343582451,0.14839147,0.163898736,0.119235277,0.112790316,0.131796956,0.077054709,24.85672569,27.91044235,25.26653671,23.71531868,18.24915123,28.79163742,27.06703568,14.8000021,17.1389637,13.76207542,17.68037796,12.90762329,14.66391087,16.65955544,0.348085821,0.311449587,1.8801651,1.201935291,3.779180527,0.909073949,1.101984501,2.584442139,3.215897083
