"Variables ->","employment_ratio_adj","employment_ratio_industry_1_adj","employment_ratio_industry_2_adj","employment_ratio_industry_3_adj","employment_ratio_industry_4_adj","employment_ratio_industry_5_adj","employment_ratio_industry_6_adj","hrlwage_ed_industry_1","hrlwage_ed_industry_2","hrlwage_ed_industry_3","hrlwage_ed_industry_4","hrlwage_ed_industry_5","hrlwage_ed_industry_6","hrlwage_noed_industry_1","hrlwage_noed_industry_2","hrlwage_noed_industry_3","hrlwage_noed_industry_4","hrlwage_noed_industry_5","hrlwage_noed_industry_6","employment_rate_1_ed","employment_rate_2_ed","employment_rate_3_ed","employment_rate_4_ed","employment_rate_5_ed","employment_rate_6_ed","employment_rate_1_noed","employment_rate_2_noed","employment_rate_3_noed","employment_rate_4_noed","employment_rate_5_noed","employment_rate_6_noed","employment_rate_ed_any_ind","employment_rate_noed_any_ind","hrlwage_ed_any_industry","hrlwage_noed_any_industry","uhat_education_skilled","uhat_education_unskilled"
"2008M02",1.65125891,1.00441285,3.24071542,0.84413685,0.97426667,2.57039645,2.58971459,26.11586123,22.81202190,25.42143155,17.47331912,26.92911762,25.84636035,15.87567464,13.78976111,16.17320290,12.15595760,14.67811836,16.06505104,0.96833531,0.97939540,0.97285993,0.96266752,0.95685805,0.96553819,0.94312125,0.94701066,0.94360904,0.93563243,0.89890678,0.94503289,0.96899082,0.93721277,23.26606680,14.52116192,0.25074608,0.31069123
"2008M03",1.65447214,1.02432757,3.29282775,0.81025453,0.96453974,2.62059731,2.61816281,26.88405701,23.15631951,21.38086064,17.80154431,26.53199940,24.97654558,15.69330855,12.27859991,15.77545303,12.16150771,13.90688882,16.16621513,0.96406438,0.98161121,0.96854077,0.95343312,0.96397374,0.97448005,0.92808152,0.96326137,0.93357882,0.93194460,0.91530858,0.96021630,0.96935307,0.93545819,23.15799209,13.80514225,0.26329793,0.28567523
"2008M04",1.68906759,1.08407914,3.41582045,0.91447163,0.91319501,2.76858325,2.93796518,26.51589279,22.96304583,22.19529286,18.11989215,26.44313537,26.02946968,15.72532046,12.89515126,16.30986106,12.58614133,14.65227448,14.95648576,0.97262532,0.97847474,0.97166847,0.95847194,0.95909368,0.96237567,0.94394581,0.95905710,0.96253453,0.92732739,0.90500301,0.93877070,0.96791548,0.93739990,23.37712641,14.01202056,0.25501887,0.29750322
"2008M05",1.69622514,1.19708036,3.51488162,0.88887129,0.90721554,2.43451600,2.85466342,27.06591475,23.18623146,21.30476416,19.31261341,26.80930301,25.57779392,16.02501714,13.23557779,16.57889171,12.20426596,14.08164577,15.60961747,0.96509358,0.97731024,0.97522952,0.95359671,0.95579664,0.96146253,0.92832886,0.94931334,0.94343823,0.92487742,0.90108434,0.96054812,0.96582767,0.93127880,23.60227946,14.01557524,0.25622827,0.29543351
"2008M06",1.69877741,1.06014077,3.26298267,0.83681628,0.99043202,2.51237500,3.14941463,26.33619300,22.69885503,22.65501639,17.45857057,27.08820195,25.15685153,15.88368528,13.16679692,16.45970331,12.53983546,15.11717103,16.18838246,0.96253611,0.97654580,0.95432782,0.96045562,0.95110249,0.96009589,0.92918341,0.95634974,0.93189663,0.93143153,0.89450132,0.92001744,0.96429711,0.93155367,23.18672578,14.24264348,0.25341875,0.29944325
"2008M07",1.62657492,1.07046315,3.03635935,0.81107225,0.94459707,2.48610236,2.78788511,26.75463200,24.14333765,21.36150178,17.94058804,26.81870442,25.92885236,16.38139913,13.11694509,16.17077784,12.41242231,14.87078478,17.06887871,0.96232363,0.97314876,0.95648562,0.95291834,0.97137038,0.97049407,0.92359249,0.94520512,0.93078349,0.91612027,0.87352076,0.92210552,0.96645613,0.91751234,23.78972004,14.70114389,0.25147929,0.30959364
"2008M08",1.70808906,1.06479129,3.34375674,0.85109629,0.95936953,2.48484371,2.80726667,26.41305818,23.29491578,22.32368339,17.90897717,27.61037869,26.08712859,16.25234620,13.24173230,16.46872202,12.51092162,14.24721897,16.23455417,0.97522950,0.97377586,0.96106873,0.93923420,0.93142821,0.96698066,0.92338063,0.95442776,0.94724111,0.91275944,0.88411813,0.94484371,0.95908166,0.92575147,23.61768119,14.27538597,0.25719481,0.31621561
"2008M09",1.69428983,0.99791670,3.28139183,0.92335988,0.98946041,2.51547346,2.81397836,27.65619683,23.18328563,21.68874927,17.44359863,27.53501366,25.55022841,15.68184375,13.14242181,16.66928554,12.09095784,14.79875062,16.69739096,0.94575885,0.97249405,0.95279131,0.95015532,0.94926268,0.95921456,0.91124717,0.95404403,0.94485179,0.91002960,0.87623707,0.94526754,0.95820087,0.92221640,23.48117160,14.10784252,0.25517890,0.30704301
"2008M10",1.64016246,1.03975915,3.26731863,0.79106038,0.95076591,2.35579090,2.82920748,27.60794373,23.59857522,22.03034520,17.89190068,27.67086637,25.72172469,15.89915507,13.01825495,16.94421638,12.59187183,14.80511230,16.41876007,0.95777961,0.97206402,0.94563603,0.94735270,0.96124577,0.95095957,0.89871071,0.96126881,0.94054187,0.92003444,0.86143139,0.93314006,0.95824785,0.91922316,23.82592272,14.35753212,0.27255244,0.32297849
"2008M11",1.71325054,1.11571134,3.31798195,0.84766807,0.95868822,2.44223616,2.87746255,26.83383146,22.51432062,21.45802343,17.89341773,27.84960051,25.37921108,16.12704136,13.14781086,16.01050817,12.26459139,15.06242998,15.82798271,0.95520480,0.96969203,0.93410464,0.94112711,0.94374153,0.94981840,0.89974328,0.96302626,0.92398880,0.91532618,0.90177290,0.91227136,0.95340820,0.92260576,23.77926118,14.09839489,0.25249789,0.30250664
"2008M12",1.76856042,1.12000636,3.32463885,0.87554358,1.01732764,2.76428312,2.85590312,27.09359044,23.25844876,22.31728030,17.72273361,27.76454803,24.32663986,15.65652080,13.31713289,16.30024480,12.45482229,14.56529765,16.09544926,0.94964336,0.97044071,0.94196809,0.93579653,0.92803451,0.94873654,0.88313155,0.95048468,0.92591494,0.91132339,0.86399764,0.91941174,0.95044742,0.91103089,23.21242315,14.09869372,0.25632293,0.30154698
"2009M01",1.70271870,1.13438788,3.06460934,0.87650929,0.96100739,2.32097826,2.84402371,25.83223663,23.18642792,22.37645131,17.99610063,27.97760519,25.64631264,16.15808103,13.27556527,16.49708237,12.58660086,14.57902260,15.74525663,0.92710939,0.96568253,0.96424605,0.93857942,0.92518668,0.95019551,0.87013310,0.95166462,0.91156010,0.90463766,0.83481161,0.89836999,0.94772260,0.89997537,23.91370686,14.19819078,0.26197418,0.30733407
"2009M02",1.71220202,1.11515005,3.39279397,0.88147492,1.00614550,2.42910585,2.60520578,26.48791419,23.68758223,24.64649336,19.28900056,27.49350007,25.00843974,15.95538785,13.00224108,17.05262561,12.10681283,14.75569189,16.46120352,0.91755844,0.96974490,0.95114650,0.93009020,0.92181154,0.93882291,0.86677168,0.95087423,0.91015278,0.87822590,0.84374456,0.91142191,0.94312796,0.89081171,23.83180256,14.13737768,0.26408510,0.30235402
"2009M03",1.74550058,1.14410926,3.47319171,0.87259315,0.99079772,2.74282505,2.66154216,27.12110515,22.65979014,22.70934452,16.72580327,27.81311976,26.87417876,16.30901447,13.27921662,17.23231331,12.68172853,14.46919685,16.50210420,0.90847413,0.96505734,0.93415817,0.92300445,0.92444409,0.92465302,0.85914265,0.93504025,0.91960656,0.87702530,0.82522356,0.95122541,0.93677159,0.88810007,23.94723981,14.43237178,0.24866771,0.31276945
"2009M04",1.73518245,1.11467514,3.32536052,0.90036062,1.00908921,2.51551140,2.86676724,29.34692508,23.17586786,23.21956096,17.30064859,27.68891274,26.44728598,16.55437799,13.21366359,15.83016569,12.64451937,13.87239666,17.06859089,0.89021504,0.97327368,0.93426019,0.92700426,0.92314372,0.93951985,0.84935616,0.93896393,0.88508188,0.88637623,0.83882698,0.90840072,0.94010356,0.88564480,23.75827096,14.29788968,0.26098155,0.30571857
"2009M05",1.74240459,1.14713907,3.36712633,0.84060556,1.00073928,2.70073111,2.68399647,27.60309823,22.81937120,21.59658233,17.28356936,27.21984076,26.36599296,16.41572429,13.58527650,16.36626246,12.66813172,15.59287256,16.43138555,0.92603197,0.96423350,0.92407699,0.91853504,0.92639778,0.93653287,0.85698869,0.94326713,0.90033995,0.88377154,0.81734013,0.89021378,0.93914878,0.88339237,23.23978912,14.51283418,0.23870161,0.32497787
"2009M06",1.70074960,1.07805994,3.50744891,0.86646580,0.97204877,2.44773723,2.59128887,27.56738594,23.39956347,23.87657309,17.87751968,27.48174720,26.31941435,16.18347742,13.86332816,17.18176682,12.28708205,15.16342947,18.44497134,0.91487237,0.95687700,0.93212340,0.91480188,0.92367686,0.93414273,0.85494066,0.92830636,0.88486720,0.87692958,0.81869159,0.92054699,0.93410384,0.88038002,23.90009420,14.58359609,0.28009809,0.32601561
"2009M07",1.74422362,1.08033152,3.43737175,0.88390354,1.00318055,2.42130607,2.88423329,27.83391564,23.06828860,23.71686981,18.18992000,27.68659692,26.02692282,16.76739544,14.22549539,17.98319560,12.18879776,14.99802140,15.94059940,0.87580773,0.96268215,0.94146005,0.92126648,0.92711332,0.93859849,0.84176442,0.93329640,0.89255088,0.88606349,0.84958548,0.89797489,0.93514089,0.88205355,23.71731867,14.49672605,0.25576927,0.32201368
"2009M08",1.71569943,1.13430218,3.46630329,0.85255513,0.90081282,2.48637031,2.77357564,27.62167199,22.98734868,22.95142583,18.02378212,27.21598094,25.65055267,16.12142074,13.99547906,16.39971986,12.29146707,15.62509038,16.81724475,0.90610502,0.96094590,0.94232521,0.91614247,0.92586359,0.93984940,0.84980547,0.93424549,0.84481237,0.89557878,0.82667859,0.92676673,0.93686556,0.88313600,23.44659434,14.35225332,0.25562932,0.31109536
"2009M09",1.73201257,0.99705406,3.57909268,0.81054917,1.03578621,2.59781506,2.51832997,27.65246496,23.52120883,23.08417785,17.46173147,28.17097607,27.12435077,15.74769264,13.36668119,16.71204741,12.38896696,15.62859254,16.34146239,0.90520961,0.95583721,0.92512764,0.93280231,0.90449347,0.90988414,0.85913607,0.91409764,0.87902008,0.89609393,0.85076592,0.90591905,0.92899077,0.88720138,23.95712655,14.34121214,0.27177506,0.31312872
"2009M10",1.78301423,1.21794692,3.55471692,0.85254068,1.01286572,2.49777675,2.81433128,27.41896910,23.08077557,23.78314872,17.89075821,27.73292946,26.29797208,16.50641033,13.61845722,16.02742143,12.47034140,13.97956029,16.71112951,0.91891488,0.96022532,0.93446958,0.91691079,0.92565637,0.93108446,0.85421140,0.92004211,0.88663732,0.87831116,0.83327637,0.88347153,0.93538335,0.87671971,23.77457897,14.29794826,0.26557788,0.30602843
"2009M11",1.78876083,1.16400323,3.51780794,0.85769988,1.04019589,2.42594361,2.67132552,27.46190265,23.36178587,22.67975262,17.32606678,27.94400988,26.86867381,16.27006956,13.89484292,16.60321726,12.73047319,15.44750276,16.67865022,0.91043438,0.95886011,0.94905749,0.91181829,0.93147633,0.93116377,0.85717367,0.90787171,0.89642807,0.88131346,0.80158943,0.90989668,0.93528774,0.87837403,23.75364427,14.59714360,0.26972530,0.33316647
"2009M12",1.76761484,1.17406952,3.52176439,0.84056109,0.95182412,2.54772889,2.86229774,27.30407404,23.29566583,22.05814908,17.30431238,28.99041287,24.98331480,16.39065956,13.82221591,15.86492469,12.73971207,15.41704341,17.23089958,0.90624813,0.96326463,0.92662845,0.90486288,0.91651512,0.93173654,0.85732544,0.91242956,0.89691550,0.87992051,0.85604497,0.90763164,0.93214539,0.88381967,23.47209810,14.53072028,0.26414156,0.32429785
"2010M01",1.82767298,1.04994278,3.48170839,0.82659713,1.06684757,2.61709481,2.81797891,27.95516193,24.46410488,25.67894291,17.09268880,28.24647442,26.40751516,16.74144178,13.48437257,16.12081196,12.19697763,15.29609160,16.86653731,0.90253474,0.95806980,0.92713108,0.90741407,0.93633629,0.93584379,0.85601037,0.92494653,0.86068548,0.87557069,0.84763540,0.90915404,0.93376833,0.88033114,24.25686087,14.39561037,0.29298154,0.31542341
"2010M02",1.72842355,1.08551474,3.35211754,0.84530095,0.98368674,2.42026741,2.73075432,28.36024904,23.22528850,22.51181179,17.93479707,27.75585774,27.14952783,16.05583135,13.99544775,16.45960914,11.76374835,14.29039906,16.59722918,0.91612338,0.95557282,0.93719341,0.91670228,0.92711983,0.93956178,0.85840932,0.92916127,0.87014487,0.88505986,0.83019523,0.89828318,0.93623459,0.88099656,23.81650088,14.06333222,0.26167611,0.29993946
"2010M03",1.75170005,1.19756787,3.31667657,0.86053917,1.01676277,2.32686240,2.92774187,27.64676910,23.52611721,23.14665701,17.15262222,28.52298626,24.59721254,17.15484287,15.03885014,17.02827365,12.68963843,15.53063562,16.25513136,0.91177627,0.95667138,0.93219228,0.92050348,0.93033798,0.92021211,0.85781547,0.92443931,0.83507839,0.87863186,0.80747749,0.88872602,0.93458156,0.86827139,23.41447510,14.90438515,0.26394403,0.32657695
"2010M04",1.69565756,1.03881637,3.31049771,0.81127150,1.00722963,2.47002484,2.64643009,27.94355871,23.88853090,21.42228670,17.71636518,28.70025295,26.68179200,16.26507311,14.43149508,16.99476439,12.07812347,14.72854174,16.56951100,0.91984504,0.95812845,0.91054203,0.89997091,0.91886346,0.93313268,0.85427724,0.93697224,0.89194718,0.88277838,0.84222880,0.90462161,0.93002600,0.88591390,24.00306668,14.44067094,0.27329602,0.31823116
"2010M05",1.72432369,1.04617792,3.45218814,0.78416343,0.99058319,2.27596109,3.29043466,27.04520410,23.33730688,23.19265430,17.36298757,27.85686014,26.66705688,16.13230580,13.27744827,16.59206280,12.53390456,15.00303298,17.25249780,0.92453357,0.96023565,0.94123209,0.93204580,0.91643070,0.93491471,0.86901795,0.91631120,0.91932333,0.87135861,0.84026893,0.88191089,0.93969167,0.87964968,23.56950528,14.38449990,0.25099933,0.30747976
"2010M06",1.75689981,1.13505383,3.47438218,0.97446451,1.00190623,2.38102116,2.65048240,27.69782966,23.61507539,22.16711175,17.34270746,28.60274687,26.08826430,16.57510359,13.55796246,16.50013860,12.45171536,14.75758152,16.09612358,0.92865796,0.95827048,0.94878922,0.91195933,0.91774087,0.94235869,0.87653110,0.93084426,0.91042194,0.88107966,0.84323388,0.90973604,0.93705558,0.89105094,23.88836290,14.32199862,0.27220661,0.31562895
"2010M07",1.77854135,1.09760130,3.55736392,0.92039119,0.98331538,2.56690922,2.87882679,27.02724631,23.90872704,22.90206903,17.23913701,28.12706858,27.46826679,16.29301556,13.24006222,17.11590184,12.59730687,14.93296502,16.81487338,0.91235852,0.96253980,0.95263501,0.91114363,0.92080104,0.93164802,0.88075959,0.90983019,0.86292478,0.87382117,0.88086622,0.92430471,0.93574855,0.88390669,24.03860811,14.59920755,0.28145413,0.31660139
"2010M08",1.75086192,1.11506503,3.45847993,0.85813127,0.97569361,2.49653424,2.87936637,28.69612878,23.87551726,22.39741198,17.80110797,29.24819178,26.20246604,16.45933124,13.48136142,17.12406724,12.63162941,14.85055649,17.34129660,0.91270366,0.95201276,0.93139302,0.92706481,0.92613410,0.93691854,0.88444239,0.90823040,0.91011936,0.88059101,0.84364651,0.89300366,0.93595297,0.88707028,24.18465802,14.54474898,0.28312695,0.31944756
"2010M09",1.78531457,1.12849788,3.44554809,0.89622635,1.01999073,2.35718492,3.06989142,26.54341728,24.10349346,21.55000041,17.74656336,28.82482713,27.23465491,16.23629804,13.73948202,16.78940496,12.67933800,14.82726942,15.92503305,0.93706095,0.95876496,0.93965390,0.90857325,0.92496987,0.94004001,0.87289680,0.92266895,0.91626068,0.87980956,0.85215950,0.90442811,0.93663982,0.88970121,24.16190674,14.42324744,0.27630557,0.32685830
"2010M10",1.80386130,1.17467401,3.77322295,0.88370026,1.08661862,2.45017510,2.62122230,26.88655424,23.77374915,22.08489705,18.14459468,28.57475772,26.94064726,15.90096873,13.53838419,17.20222318,12.12399113,14.70704009,16.46039107,0.92199682,0.95910268,0.94666111,0.90895751,0.92052453,0.94123330,0.90113292,0.90521323,0.88955469,0.88636827,0.82970263,0.90527006,0.93552400,0.88580484,24.05865309,14.25458593,0.27489426,0.30592753
"2010M11",1.79324795,1.12138200,3.88871058,0.76702314,1.03145186,2.23100669,3.30143082,27.41965163,23.90876165,25.05959310,17.47920349,27.72285942,25.92148433,16.82975445,13.83903406,16.63954182,12.76014107,15.10256732,16.76486219,0.92263722,0.95979323,0.93448321,0.91191215,0.92102389,0.94036882,0.86615846,0.92258978,0.91163339,0.87380808,0.86067252,0.88041564,0.93606601,0.88502052,23.88987720,14.70774537,0.28098792,0.33293618
"2010M12",1.79091934,1.12587612,3.32955378,0.90582529,1.05297092,2.43788644,2.92143677,26.32265191,23.76417273,22.54747145,17.44975860,27.81236026,27.19422007,16.77393904,13.75757710,17.10148734,12.56335905,14.79177515,15.29942333,0.91427183,0.95323431,0.93633675,0.91565808,0.93838119,0.92341027,0.89145476,0.92665230,0.87675839,0.89233238,0.84693919,0.88636996,0.93488424,0.89145408,23.62420416,14.44323288,0.26573021,0.32087109
"2011M01",1.81714938,1.15107744,3.64558257,0.81614250,1.06298760,2.51033759,2.90634246,28.19646347,24.00212002,23.12770308,17.76400391,27.78866213,24.81637339,16.06810854,13.81534826,17.47893149,12.98193211,15.33449681,17.22504766,0.94656690,0.96277272,0.92426041,0.92286312,0.92027649,0.93100281,0.87214165,0.91269473,0.89088847,0.88162535,0.83795202,0.91709782,0.93872527,0.88614623,23.72804919,14.78502393,0.27400479,0.33457863
"2011M02",1.83963533,1.21715139,3.61945726,0.85118152,1.06530187,2.64636216,2.96681562,27.48555345,23.65501802,21.54402683,17.21241173,27.86321240,26.80554541,16.66465087,13.97906872,16.90932509,13.04684488,15.02703772,17.24770472,0.93067978,0.95788011,0.93415886,0.91496992,0.93974187,0.94107861,0.88301994,0.91654873,0.91673181,0.87856668,0.84372798,0.91033569,0.93955256,0.88793336,23.55453050,14.76058663,0.27215129,0.34005118
"2011M03",1.74669659,1.08963450,3.54394234,0.73977814,1.03151688,2.61877663,3.00073156,27.07279761,24.04255652,22.46622696,17.67820337,27.75112758,26.34961171,16.14256121,13.81073828,15.48504530,12.54655799,14.82927030,17.30915893,0.92971554,0.95531926,0.93828608,0.92788982,0.93427858,0.93806331,0.90751712,0.91168517,0.90600371,0.88299170,0.84097480,0.89889663,0.94108289,0.88890400,23.86902728,14.35948224,0.27795948,0.31471286
"2011M04",1.80478308,1.20371565,3.67663526,0.83775856,1.03056477,2.66509111,2.61722236,27.05283886,23.70404683,23.59327397,16.96844544,28.07221723,25.50960373,16.82575638,13.87315981,16.65535651,12.70667474,15.16234496,16.53518104,0.92143672,0.95774387,0.94769947,0.92729678,0.94041907,0.93121945,0.88171934,0.90806373,0.91446293,0.87066378,0.86403570,0.91954353,0.94076361,0.88729675,23.72292137,14.72270304,0.26889215,0.33567385
"2011M05",1.82506773,1.03896728,3.68111278,0.91307409,1.08503896,2.61912098,2.89561177,27.84733898,24.32389355,25.11036087,17.76780412,28.44956526,26.48892282,16.79267818,13.88536626,16.67050125,12.88105793,15.24028342,16.80879164,0.92857860,0.95443617,0.93764493,0.92927715,0.90981183,0.94561127,0.87431352,0.91456344,0.89261373,0.90040356,0.84789361,0.90566408,0.93762699,0.89023326,24.15462073,14.73162056,0.28701201,0.34249006
"2011M06",1.79100697,1.04703688,3.58924816,0.86761625,1.05934784,2.82116517,2.81661395,26.69243547,24.00681833,22.19738036,17.76437678,26.82682401,26.72219632,16.78568116,13.89321073,16.93083825,13.11006438,14.55940570,17.59904577,0.92164205,0.96144788,0.94962089,0.91838136,0.93897801,0.93294174,0.87556703,0.91639417,0.91032841,0.88130509,0.85459570,0.88469039,0.94043310,0.88753319,23.82137602,14.86627598,0.28048924,0.34043925
"2011M07",1.77824183,1.22140337,3.58256246,0.85528468,0.96135974,2.99176697,2.75584203,27.59451936,24.44519195,22.91510892,17.31970338,28.10160105,25.94109614,17.05545568,14.05721800,17.05070891,12.70574680,15.28448874,16.17880028,0.93007934,0.95862587,0.92066994,0.91788911,0.93325901,0.93908455,0.89240873,0.92572821,0.92739482,0.89071665,0.84381029,0.88534156,0.93844538,0.89637094,24.09090777,14.64673929,0.29136133,0.32455387
"2011M08",1.81535178,1.14826207,3.61918712,0.85731848,1.06042265,2.49218378,2.92388652,28.45418771,24.53946556,23.11728554,16.41516824,28.89606862,27.43572487,17.20429314,13.96861364,17.03742221,12.82662259,14.56866193,16.40262758,0.91263924,0.95528758,0.92382044,0.92229805,0.93284847,0.94081761,0.89044552,0.91362631,0.91051232,0.88565364,0.84421057,0.89049514,0.93697041,0.89093087,24.32944471,14.80594479,0.28747227,0.34325649
"2011M09",1.83088201,1.24326926,3.56111367,0.87078053,1.01799698,2.50766243,3.14347556,28.20408227,24.20214033,23.70501796,17.63193450,28.58298467,25.98780078,17.07679627,14.34977493,17.46942003,12.70153016,14.87703792,18.46656473,0.92504268,0.95894700,0.93823144,0.91905882,0.93425093,0.95136992,0.87304719,0.92494340,0.89016392,0.89060853,0.85708845,0.86782094,0.94053051,0.88908546,24.27114304,14.98726678,0.28835865,0.34184071
"2011M10",1.82899303,1.17298255,3.77822518,0.87419053,1.04488664,2.58051012,2.93811214,28.38126774,24.66383046,23.65175238,17.73511399,27.34496638,26.58913960,16.82846427,14.57717847,16.91496194,12.59696981,14.84563452,18.70100465,0.92966817,0.95773173,0.92699118,0.93153451,0.91795437,0.95525905,0.90633230,0.90088490,0.90237567,0.88334385,0.85331959,0.94075783,0.94106832,0.89086439,24.36149780,14.82289540,0.28916458,0.34408235
"2011M11",1.82462210,1.10404061,3.55434038,0.88284304,1.07619139,2.57665561,2.91840971,27.84486477,24.04037040,24.70709672,18.10300192,28.22292325,27.41396366,15.75111130,13.98890748,17.45131228,12.60036033,15.52462964,16.29129930,0.93815559,0.95415307,0.93238407,0.93084280,0.92450787,0.93988868,0.91288987,0.91746824,0.90492356,0.88846762,0.84960606,0.94188567,0.93983492,0.89925592,24.43930330,14.58504744,0.29035638,0.33631308
"2011M12",1.83220879,1.10868580,3.60348588,0.98569169,1.04602853,2.53524996,2.97447632,28.52726084,24.40676477,23.97875474,18.26243829,29.77383450,26.62605484,16.66034744,13.90728975,17.15755007,12.72712499,15.46180435,17.89001188,0.94465368,0.95364530,0.96043092,0.92776283,0.94082241,0.94971814,0.89196744,0.92433021,0.91546806,0.88795488,0.80687679,0.90742671,0.94617181,0.89058131,24.66645981,15.00211528,0.29732743,0.34542740
"2012M01",1.83486941,1.20279101,3.65918980,0.77605187,1.05339945,2.72212078,2.99337963,28.05831208,24.15445281,23.11184413,18.25363802,29.91874620,27.75776730,16.67023915,14.17932253,17.09489563,12.83603212,15.35333494,17.26955717,0.94183822,0.95417822,0.94785575,0.92360038,0.94654638,0.95724159,0.90786114,0.92940512,0.93009802,0.88601569,0.88071752,0.90505391,0.94399412,0.90646583,24.54825339,14.88744198,0.29437400,0.34461115
"2012M02",1.85984298,1.10332877,3.71840000,1.02546486,1.04726566,2.65564742,3.32959040,27.92295332,24.23662722,22.26060566,17.83476509,27.30254273,25.91100355,16.70398465,14.12125901,16.68911403,13.25987127,15.69673060,17.45693566,0.93219542,0.95828193,0.94811334,0.93238177,0.93435085,0.93939853,0.89720368,0.91362033,0.87880944,0.88843526,0.86462742,0.89770919,0.94291974,0.88918218,23.80360206,14.91710746,0.27907640,0.33800149
"2012M03",1.86394583,1.12998455,4.02431426,0.91243706,1.07723063,2.65370222,3.12318177,28.41121641,24.01288348,22.73642049,18.25560469,29.04332348,27.40908393,16.99841220,13.91593490,16.34041481,12.69879036,14.96085499,17.94681912,0.94337671,0.95783352,0.94952740,0.91188624,0.93011194,0.94595646,0.90332698,0.92520903,0.94294906,0.89890518,0.85672171,0.89732853,0.94107709,0.90145273,24.44639796,14.72320566,0.29587174,0.33433860
"2012M04",1.89197053,1.15945545,3.69141952,0.92631006,1.09494731,2.68415424,3.38107581,28.05340287,24.03210284,25.93755143,18.64442383,28.50515135,26.19330165,16.73086235,14.31603391,17.69542912,12.84297281,15.99372885,17.39758909,0.93684607,0.95611974,0.94184053,0.92296055,0.93030932,0.94827172,0.92514600,0.93095458,0.89071747,0.90175594,0.83984756,0.88621807,0.94133426,0.90054203,24.46503972,15.01850491,0.29187287,0.35093232
"2012M05",1.85312503,1.21205617,3.60653838,0.89758301,1.09667906,2.73608991,2.94744455,28.63988187,25.23033304,22.63232744,18.43655427,28.66110525,26.98881783,17.53709674,13.80426825,17.36814741,12.59032238,15.69433260,17.18423906,0.93501515,0.95297358,0.95984567,0.92765441,0.94096323,0.94671134,0.91076589,0.93137018,0.90113801,0.89727349,0.88776893,0.92504237,0.94365162,0.90588690,24.79430988,14.93675345,0.29690257,0.34819436
"2012M06",1.90753921,1.18383685,3.69984629,0.88349613,1.16488530,2.68205809,3.34478452,28.38077919,24.57000615,23.43066687,17.86953283,30.91237927,26.77700965,17.16578775,14.05046674,17.65103044,12.70578567,16.13007431,17.05230641,0.94404527,0.95426019,0.93620485,0.93513743,0.92868402,0.94183755,0.91530536,0.92176641,0.89010148,0.90427162,0.87938468,0.88286882,0.94231184,0.90308055,24.85096870,15.00870832,0.29832846,0.35214346
"2012M07",1.73512568,1.12891358,3.40794116,0.87749056,1.01106336,2.40231076,3.12249592,28.14709479,24.34155844,22.51971880,18.25658820,29.65559637,28.01678506,16.31931350,14.13257581,17.16218553,12.67113357,15.24115750,17.40480394,0.95547571,0.95490493,0.96879188,0.92824779,0.93217983,0.95110810,0.91052774,0.92520058,0.88616610,0.90133895,0.85648518,0.89906715,0.94619866,0.90031933,24.71690660,14.64378149,0.29867475,0.32081295
"2012M08",1.89839566,1.12876724,3.83205605,0.90540398,1.11193047,2.69450526,3.09442900,26.77383337,24.68312603,27.21509797,17.87570170,29.05519162,27.91631483,16.64322671,14.84213095,16.21406418,12.98338918,16.20321240,16.39811804,0.94790972,0.95205845,0.96605403,0.93304467,0.92654454,0.94734880,0.90467585,0.94760895,0.90636251,0.88190300,0.87402918,0.90929963,0.94371569,0.90193352,24.79006227,14.96042906,0.28905012,0.34900805
"2012M09",1.88229893,1.18614760,3.89527909,0.93795724,1.09948727,2.76200383,3.04092568,28.48603770,24.56828502,24.23031415,18.25381594,28.90407995,27.33715705,17.04093737,14.00604422,16.87816873,12.93767174,15.73302780,16.95676381,0.94366814,0.95770018,0.96492549,0.93862876,0.93562320,0.94173698,0.91833376,0.91967165,0.91438143,0.88459964,0.87407919,0.89760151,0.94647956,0.90057530,24.70869343,14.89536324,0.29638524,0.34198970
"2012M10",1.90152100,1.13312558,3.71613335,0.96344163,1.08765365,2.88167241,3.37494825,28.50184048,24.33828468,23.88116599,17.50683333,29.46358893,26.98469027,16.42184832,13.89466756,17.44263080,13.69867463,15.53024631,16.98350667,0.95569023,0.95738581,0.96081426,0.92360097,0.93769401,0.93932181,0.90534374,0.92832528,0.95694928,0.91147918,0.86639558,0.88758127,0.94550019,0.90809809,24.54854768,15.19696463,0.29633402,0.35746042
"2012M11",1.99212564,1.24315017,3.91951206,0.97059877,1.09040388,3.00012798,3.15852762,28.29811007,23.80241422,23.32595709,18.09527279,29.10902578,27.28183194,16.34636030,14.29556512,18.26295367,12.74760740,15.00469127,17.48423219,0.93360836,0.95950755,0.95799970,0.93414397,0.94172619,0.95710198,0.92936411,0.92732972,0.89600500,0.90379951,0.86472250,0.92089281,0.94835994,0.90691226,24.48777909,14.93316189,0.29028948,0.34055264
"2012M12",1.87896168,1.13936324,3.88845309,0.85251447,1.10966254,2.64958919,2.78590279,28.95791049,24.71646808,24.18862309,18.86520385,28.53515827,27.34146210,17.11369295,14.38464983,17.60982771,12.82245034,15.83773262,17.16310928,0.94150941,0.95847925,0.95148500,0.93699235,0.92417320,0.95480289,0.90432223,0.91758040,0.90611457,0.88473152,0.85968565,0.93644632,0.94710702,0.89935408,24.87002734,15.09351013,0.30503588,0.35778534
